Date,Weighted
2015-01-27 12:01:00,251.56
2015-01-27 13:01:00,251.06
2015-01-27 14:01:00,255.41
2015-01-27 15:01:00,259.84
2015-01-27 16:01:00,266.01
2015-01-27 17:01:00,264.7
2015-01-27 18:01:00,264.09
2015-01-27 19:01:00,264.68
2015-01-27 20:01:00,267.65
2015-01-27 21:01:00,268.13
2015-01-27 22:01:00,264.88
2015-01-27 23:01:00,264.32
2015-01-28 00:01:00,261.54
2015-01-28 01:01:00,263.61
2015-01-28 02:01:00,265.92
2015-01-28 03:01:00,266.56
2015-01-28 04:01:00,261.56
2015-01-28 05:01:00,260.23
2015-01-28 06:01:00,260.87
2015-01-28 07:01:00,256.38
2015-01-28 08:01:00,258.94
2015-01-28 09:01:00,257.27
2015-01-28 10:01:00,258.4
2015-01-28 11:01:00,260.19
2015-01-28 12:01:00,259.9
2015-01-28 13:01:00,259.75
2015-01-28 14:01:00,260.4
2015-01-28 15:01:00,251.01
2015-01-28 16:01:00,253.24
2015-01-28 17:01:00,255.94
2015-01-28 18:01:00,257.75
2015-01-28 19:01:00,257.04
2015-01-28 20:01:00,254.69
2015-01-28 21:01:00,240.76
2015-01-28 22:01:00,239.61
2015-01-28 23:01:00,241.44
2015-01-29 00:01:00,233.9
2015-01-29 01:01:00,235.98
2015-01-29 02:01:00,237.73
2015-01-29 03:01:00,237.1
2015-01-29 04:01:00,239.53
2015-01-29 05:01:00,242.5
2015-01-29 06:01:00,239.96
2015-01-29 07:01:00,237.56
2015-01-29 08:01:00,234.09
2015-01-29 09:01:00,235.78
2015-01-29 10:01:00,233.55
2015-01-29 11:01:00,234.39
2015-01-29 12:01:00,231.82
2015-01-29 13:01:00,232.65
2015-01-29 14:01:00,224.96
2015-01-29 15:01:00,225.82
2015-01-29 16:01:00,224.3
2015-01-29 17:01:00,227.81
2015-01-29 18:01:00,232.32
2015-01-29 19:01:00,232.26
2015-01-29 20:01:00,232.32
2015-01-29 21:01:00,237.16
2015-01-29 22:01:00,239.93
2015-01-29 23:01:00,238.37
2015-01-30 00:01:00,236.26
2015-01-30 01:01:00,236.64
2015-01-30 02:01:00,236.59
2015-01-30 03:01:00,237.7
2015-01-30 04:01:00,237.96
2015-01-30 05:01:00,235.01
2015-01-30 06:01:00,235.68
2015-01-30 07:01:00,240.33
2015-01-30 08:01:00,243.25
2015-01-30 09:01:00,242.54
2015-01-30 10:01:00,238.29
2015-01-30 11:01:00,236.75
2015-01-30 12:01:00,232.84
2015-01-30 13:01:00,234.05
2015-01-30 14:01:00,232.61
2015-01-30 15:01:00,234.24
2015-01-30 16:01:00,231.18
2015-01-30 17:01:00,229
2015-01-30 18:01:00,231.62
2015-01-30 19:01:00,233.79
2015-01-30 20:01:00,231.93
2015-01-30 21:01:00,233.88
2015-01-30 22:01:00,233.83
2015-01-30 23:01:00,233.89
2015-01-31 00:01:00,229.59
2015-01-31 01:01:00,232.8
2015-01-31 02:01:00,229.72
2015-01-31 03:01:00,231.54
2015-01-31 04:01:00,230.17
2015-01-31 05:01:00,228.55
2015-01-31 06:01:00,228.39
2015-01-31 07:01:00,228.06
2015-01-31 08:01:00,229.56
2015-01-31 09:01:00,229.64
2015-01-31 10:01:00,232.81
2015-01-31 11:01:00,235.35
2015-01-31 12:01:00,233.32
2015-01-31 13:01:00,231.96
2015-01-31 14:01:00,229.72
2015-01-31 15:01:00,229.87
2015-01-31 16:01:00,232.21
2015-01-31 17:01:00,234.59
2015-01-31 18:01:00,235.63
2015-01-31 19:01:00,233.24
2015-01-31 20:01:00,231.49
2015-01-31 21:01:00,229.85
2015-01-31 22:01:00,232.71
2015-01-31 23:01:00,226.47
2015-02-01 00:01:00,224.33
2015-02-01 01:02:00,220.53
2015-02-01 02:02:00,218.77
2015-02-01 03:02:00,218.52
2015-02-01 04:02:00,219.77
2015-02-01 05:02:00,217.44
2015-02-01 06:02:00,218.91
2015-02-01 07:02:00,217.45
2015-02-01 08:02:00,217.42
2015-02-01 09:02:00,218.99
2015-02-01 10:02:00,218.44
2015-02-01 11:02:00,217.38
2015-02-01 12:02:00,213.72
2015-02-01 13:02:00,212.77
2015-02-01 14:02:00,213.45
2015-02-01 15:02:00,214.28
2015-02-01 16:02:00,213.12
2015-02-01 17:02:00,214.16
2015-02-01 18:02:00,218.26
2015-02-01 19:02:00,219.54
2015-02-01 20:02:00,221.02
2015-02-01 21:02:00,224.12
2015-02-01 22:02:00,227.93
2015-02-01 23:02:00,229.37
2015-02-02 00:02:00,232.85
2015-02-02 01:02:00,229.34
2015-02-02 02:02:00,228.58
2015-02-02 03:02:00,230.3
2015-02-02 04:02:00,228.08
2015-02-02 05:02:00,230.99
2015-02-02 06:02:00,230.55
2015-02-02 07:02:00,229.51
2015-02-02 08:02:00,225.63
2015-02-02 09:02:00,224.21
2015-02-02 10:02:00,226.06
2015-02-02 11:02:00,225.56
2015-02-02 12:02:00,225.71
2015-02-02 13:02:00,225.78
2015-02-02 14:02:00,227.56
2015-02-02 15:02:00,227.94
2015-02-02 16:02:00,227.36
2015-02-02 17:02:00,228.9
2015-02-02 18:02:00,226.63
2015-02-02 19:02:00,228.65
2015-02-02 20:02:00,225.27
2015-02-02 21:02:00,228.76
2015-02-02 22:02:00,229.98
2015-02-02 23:02:00,229.85
2015-02-03 00:02:00,233.1
2015-02-03 01:02:00,236.43
2015-02-03 02:02:00,239.51
2015-02-03 03:02:00,240.83
2015-02-03 04:02:00,238.64
2015-02-03 05:02:00,239.85
2015-02-03 06:02:00,238.85
2015-02-03 07:02:00,241.52
2015-02-03 08:02:00,239.96
2015-02-03 09:02:00,238.98
2015-02-03 10:02:00,239.75
2015-02-03 11:02:00,242.57
2015-02-03 12:02:00,239.24
2015-02-03 13:02:00,244.47
2015-02-03 14:02:00,242.06
2015-02-03 15:02:00,242.69
2015-02-03 16:02:00,243.17
2015-02-03 17:02:00,239.82
2015-02-03 18:02:00,238.83
2015-02-03 19:02:00,241.93
2015-02-03 20:02:00,239.15
2015-02-03 21:02:00,231.84
2015-02-03 22:02:00,230.6
2015-02-03 23:02:00,229.26
2015-02-04 00:02:00,229.19
2015-02-04 01:02:00,229.92
2015-02-04 02:02:00,229.47
2015-02-04 03:02:00,230.26
2015-02-04 04:02:00,228.99
2015-02-04 05:02:00,229.13
